Observation,Season,Region,Habitat,ManagementZone,Sample,Latitude,Longitude,Temperature,DissolvedOxygen,Salinity,MaximumDepth,Nurse,Blacknose,AtlanticSharpnose,Blacktip,Bull,GreatHammerhead,Lemon,Sandbar,Tiger,GreatWhite,Bonnethead,CaribbeanReef,Dusky,ScallopedHammerhead,Spinner
2634,Wet,Keys,Ocean,FKNMS,2013-5-13-5-24.72615,24.72615,-80.8513167,29,7,35,150,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2635,Wet,Keys,Ocean,FKNMS,2013-5-13-6-24.72615,24.72615,-80.8513167,29,7,35,150,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
2636,Wet,Keys,Ocean,FKNMS,2013-5-24-1-24.72615,24.72615,-80.8513167,28,7,37,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,Wet,Keys,Ocean,FKNMS,2013-5-24-3-24.72615,24.72615,-80.8513167,28,7,36,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2638,Wet,Keys,Ocean,FKNMS,2013-5-24-5-24.72615,24.72615,-80.8513167,28,7,36,NA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2639,Wet,Keys,Ocean,FKNMS,2013-5-24-7-24.72615,24.72615,-80.8513167,28,7,36,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,Wet,Keys,Ocean,FKNMS,2013-5-3-1-24.848433,24.848433,-80.7179,24,7,36,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,Wet,Keys,Ocean,FKNMS,2013-5-3-2-24.848433,24.848433,-80.7179,24,7,36,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,Wet,Keys,Ocean,FKNMS,2013-5-3-3-24.848433,24.848433,-80.7179,28,8,34,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,Wet,Keys,Ocean,FKNMS,2013-5-3-4-24.848433,24.848433,-80.7179,28,8,34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,Wet,Keys,Ocean,FKNMS,2013-5-3-5-24.848433,24.848433,-80.7179,27,7,33,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,Wet,Keys,Ocean,FKNMS,2013-5-3-6-24.848433,24.848433,-80.7179,27,7,33,13,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2646,Wet,Keys,Ocean,FKNMS,2013-6-1-1-24.6974,24.6974,-80.852269,27,8,36,130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2647,Wet,Keys,Ocean,FKNMS,2013-6-1-2-24.6974,24.6974,-80.852269,27,8,36,130,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2648,Wet,Keys,Ocean,FKNMS,2013-6-1-3-24.6974,24.6974,-80.852269,27,8,37,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,Wet,Keys,Ocean,FKNMS,2013-6-1-4-24.6974,24.6974,-80.852269,27,8,37,130,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2650,Wet,Keys,Ocean,FKNMS,2013-6-1-5-24.6974,24.6974,-80.852269,27,7,36,130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2651,Wet,Keys,Ocean,FKNMS,2013-6-1-6-24.6974,24.6974,-80.852269,27,7,36,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2652,Wet,Keys,Ocean,FKNMS,2013-6-18-1-24.993332,24.993332,-80.528026,29,8,35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2653,Wet,Keys,Ocean,FKNMS,2013-6-18-2-24.993332,24.993332,-80.528026,29,8,35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2654,Wet,Keys,Ocean,FKNMS,2013-6-18-3-24.993332,24.993332,-80.528026,30,8,36,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,Wet,Keys,Ocean,FKNMS,2013-6-18-4-24.993332,24.993332,-80.528026,30,8,36,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,Wet,Keys,Ocean,FKNMS,2013-6-18-5-24.993332,24.993332,-80.528026,30,8,36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,Wet,Keys,Ocean,FKNMS,2013-6-18-6-24.993332,24.993332,-80.528026,30,8,36,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2658,Wet,Keys,Ocean,FKNMS,2013-6-8-1-24.72615,24.72615,-80.8513167,28,8,35,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,Wet,Keys,Ocean,FKNMS,2013-6-8-2-24.72615,24.72615,-80.8513167,28,8,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,Wet,Keys,Ocean,FKNMS,2013-6-8-3-24.72615,24.72615,-80.8513167,28,7,36,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,Wet,Keys,Ocean,FKNMS,2013-6-8-4-24.72615,24.72615,-80.8513167,28,7,36,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,Wet,Keys,Ocean,FKNMS,2013-8-13-1-24.72615,24.72615,-80.8513167,28,7,34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,Wet,Keys,Ocean,FKNMS,2013-8-13-2-24.72615,24.72615,-80.8513167,28,7,34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,Wet,Keys,Ocean,FKNMS,2013-8-13-3-24.72615,24.72615,-80.8513167,29,7,31,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,Wet,Keys,Ocean,FKNMS,2013-8-13-4-24.72615,24.72615,-80.8513167,29,7,31,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,Wet,Keys,Ocean,FKNMS,2013-8-13-5-24.72615,24.72615,-80.8513167,30,7,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,Wet,Keys,Ocean,FKNMS,2013-8-13-6-24.72615,24.72615,-80.8513167,30,7,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,Wet,Keys,Ocean,FKNMS,2013-8-17-1-24.993332,24.993332,-80.528026,30,7,34,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2669,Wet,Keys,Ocean,FKNMS,2013-8-17-2-24.993332,24.993332,-80.528026,30,7,34,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,Wet,Keys,Ocean,FKNMS,2013-8-17-3-24.993332,24.993332,-80.528026,30,9,37,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2671,Wet,Keys,Ocean,FKNMS,2013-8-17-4-24.993332,24.993332,-80.528026,30,9,37,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2672,Wet,Keys,Ocean,FKNMS,2013-8-17-5-24.993332,24.993332,-80.528026,30,10,35,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2673,Wet,Keys,Ocean,FKNMS,2013-8-17-6-24.993332,24.993332,-80.528026,30,10,35,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,Wet,Keys,Ocean,FKNMS,2013-8-17-7-24.993332,24.993332,-80.528026,30,10,35,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,Wet,Keys,Ocean,FKNMS,2013-8-5-1-24.72615,24.72615,-80.8513167,30,8,35,120,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2676,Wet,Keys,Ocean,FKNMS,2013-8-5-2-24.72615,24.72615,-80.8513167,30,8,35,120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2677,Wet,Keys,Ocean,FKNMS,2013-8-5-3-24.72615,24.72615,-80.8513167,31,8,33,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2678,Wet,Keys,Ocean,FKNMS,2013-8-5-4-24.72615,24.72615,-80.8513167,31,8,33,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2679,Wet,Keys,Ocean,FKNMS,2013-8-7-1a-24.6974,24.6974,-80.852269,30,9,34,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680,Wet,Keys,Ocean,FKNMS,2013-8-7-1b-24.6974,24.6974,-80.852269,30,8,35,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,Wet,Keys,Ocean,FKNMS,2013-8-7-2a-24.6974,24.6974,-80.852269,30,9,34,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2682,Wet,Keys,Ocean,FKNMS,2013-8-7-2b-24.6974,24.6974,-80.852269,30,8,35,21,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2683,Wet,Keys,Ocean,FKNMS,2013-8-7-3a-24.6974,24.6974,-80.852269,30,9,34,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,Wet,Keys,Ocean,FKNMS,2013-8-7-4a-24.6974,24.6974,-80.852269,30,9,34,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685,Wet,Keys,Ocean,FKNMS,2013-9-13-1-24.74435,24.74435,-80.756817,29,8,34,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2686,Wet,Keys,Ocean,FKNMS,2013-9-13-2-24.74435,24.74435,-80.756817,29,8,34,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,Wet,Keys,Ocean,FKNMS,2013-9-13-3-24.74435,24.74435,-80.756817,30,8,33,125,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2688,Wet,Keys,Ocean,FKNMS,2013-9-13-4-24.74435,24.74435,-80.756817,30,8,33,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689,Wet,Keys,Ocean,FKNMS,2013-9-13-5-24.74435,24.74435,-80.756817,30,8,33,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,Wet,Keys,Ocean,FKNMS,2013-9-13-6-24.74435,24.74435,-80.756817,30,8,33,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,Wet,Keys,Ocean,FKNMS,2013-9-20-1-24.72615,24.72615,-80.8513167,30,8,34,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2692,Wet,Keys,Ocean,FKNMS,2013-9-20-2-24.72615,24.72615,-80.8513167,30,8,34,150,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2693,Wet,Keys,Ocean,FKNMS,2013-9-20-3-24.72615,24.72615,-80.8513167,30,8,36,150,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2694,Wet,Keys,Ocean,FKNMS,2013-9-20-4-24.72615,24.72615,-80.8513167,30,8,36,150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2695,Wet,Keys,Ocean,FKNMS,2013-9-20-5-24.72615,24.72615,-80.8513167,28,10,37,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2696,Wet,Keys,Ocean,FKNMS,2013-9-21-1-24.6983,24.6983,-80.84915,32,8,35,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2697,Wet,Keys,Ocean,FKNMS,2013-9-21-2-24.6983,24.6983,-80.84915,32,8,35,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2698,Wet,Keys,Ocean,FKNMS,2013-9-21-3-24.6983,24.6983,-80.84915,31,6,32,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,Wet,Keys,Ocean,FKNMS,2013-9-21-4-24.6983,24.6983,-80.84915,31,6,32,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,Wet,Keys,Ocean,FKNMS,2013-9-21-5-24.6983,24.6983,-80.84915,31,8,35,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,Wet,Keys,Ocean,FKNMS,2013-9-21-6-24.6983,24.6983,-80.84915,31,8,35,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,Wet,Keys,Ocean,FKNMS,2013-9-6-1-24.814783,24.814783,-80.670917,29,8,34,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2703,Wet,Keys,Ocean,FKNMS,2013-9-6-2-24.814783,24.814783,-80.670917,29,8,34,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2704,Wet,Keys,Ocean,FKNMS,2013-9-6-3-24.814783,24.814783,-80.670917,30,10,35,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,Wet,Keys,Ocean,FKNMS,2013-9-6-4-24.814783,24.814783,-80.670917,30,10,35,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,Wet,Keys,Ocean,FKNMS,2013-9-6-5-24.814783,24.814783,-80.670917,30,9,35,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2707,Wet,Keys,Ocean,FKNMS,2013-9-6-6-24.814783,24.814783,-80.670917,30,9,35,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,Wet,Miami,Bay,BNP,2011-5-1-1-25.427,25.427,-80.212111,NA,NA,NA,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2709,Wet,Miami,Bay,BNP,2011-5-1-2-25.427,25.427,-80.212111,NA,NA,NA,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2710,Wet,Miami,Bay,BNP,2011-5-1-3-25.427,25.427,-80.212111,NA,NA,NA,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2711,Wet,Miami,Bay,BNP,2011-5-1-4-25.427,25.427,-80.212111,NA,NA,NA,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,Wet,Miami,Bay,BNP,2011-5-1-5-25.427,25.427,-80.212111,NA,NA,NA,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2713,Wet,Miami,Bay,BNP,2011-5-1-6-25.427,25.427,-80.212111,NA,NA,NA,14,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
2714,Wet,Miami,Bay,BNP,2011-5-13-1-25.427,25.427,-80.212111,NA,NA,NA,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2715,Wet,Miami,Bay,BNP,2011-5-13-2-25.427,25.427,-80.212111,NA,NA,NA,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2716,Wet,Miami,Bay,BNP,2011-5-13-3-25.427,25.427,-80.212111,NA,NA,NA,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2717,Wet,Miami,Bay,BNP,2011-5-13-4-25.427,25.427,-80.212111,NA,NA,NA,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,Wet,Miami,Bay,BNP,2011-5-13-5-25.427,25.427,-80.212111,NA,NA,NA,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,Wet,Miami,Bay,BNP,2011-5-13-6-25.427,25.427,-80.212111,NA,NA,NA,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2720,Wet,Miami,Bay,BNP,2011-6-18-1-25.427,25.427,-80.212111,NA,NA,NA,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2721,Wet,Miami,Bay,BNP,2011-6-18-2-25.427,25.427,-80.212111,NA,NA,NA,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2722,Wet,Miami,Bay,BNP,2011-6-18-3-25.427,25.427,-80.212111,NA,NA,NA,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2723,Wet,Miami,Bay,BNP,2011-6-18-4-25.427,25.427,-80.212111,NA,NA,NA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,Wet,Miami,Bay,BNP,2011-6-18-5-25.427,25.427,-80.212111,NA,NA,NA,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2725,Wet,Miami,Bay,BNP,2011-6-18-6-25.427,25.427,-80.212111,NA,NA,NA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,Wet,Miami,Bay,BNP,2012-10-13-1-25.427,25.427,-80.212111,26,7,36,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2727,Wet,Miami,Bay,BNP,2012-10-13-2-25.427,25.427,-80.212111,26,7,36,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2728,Wet,Miami,Bay,BNP,2012-10-13-3-25.427,25.427,-80.212111,28,7,35,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2729,Wet,Miami,Bay,BNP,2012-10-13-4-25.427,25.427,-80.212111,28,7,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,Wet,Miami,Bay,BNP,2012-10-13-5-25.427,25.427,-80.212111,28,7,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2731,Wet,Miami,Bay,BNP,2012-10-13-6-25.427,25.427,-80.212111,28,7,36,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2732,Wet,Miami,Bay,BNP,2012-10-14-1-25.427,25.427,-80.212111,25,7,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,Wet,Miami,Bay,BNP,2012-10-14-2-25.427,25.427,-80.212111,25,7,35,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,Wet,Miami,Bay,BNP,2012-10-14-3-25.427,25.427,-80.212111,27,6,35,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,Wet,Miami,Bay,BNP,2012-10-14-4-25.427,25.427,-80.212111,27,6,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,Wet,Miami,Bay,BNP,2012-10-14-5-25.427,25.427,-80.212111,29,7,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,Wet,Miami,Bay,BNP,2012-10-14-6-25.427,25.427,-80.212111,29,7,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,Wet,Miami,Bay,BNP,2012-8-10-1-25.597333,25.597333,-80.164167,31,7,34,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2739,Wet,Miami,Bay,BNP,2012-8-10-2-25.597333,25.597333,-80.164167,31,7,34,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2740,Wet,Miami,Bay,BNP,2012-8-10-3-25.597333,25.597333,-80.164167,31,7,35,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,Wet,Miami,Bay,BNP,2012-8-10-4-25.597333,25.597333,-80.164167,31,7,35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742,Wet,Miami,Bay,BNP,2012-8-10-5-25.597333,25.597333,-80.164167,31,7,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2743,Wet,Miami,Bay,BNP,2012-8-10-6-25.597333,25.597333,-80.164167,31,7,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2744,Wet,Miami,Bay,BNP,2012-8-4-1-25.427,25.427,-80.212111,32,7,35,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2745,Wet,Miami,Bay,BNP,2012-8-4-2-25.427,25.427,-80.212111,32,7,35,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2746,Wet,Miami,Bay,BNP,2012-8-4-3-25.427,25.427,-80.212111,33,7,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2747,Wet,Miami,Bay,BNP,2012-8-4-4-25.427,25.427,-80.212111,33,7,35,12,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
2748,Wet,Miami,Bay,BNP,2012-8-4-5-25.427,25.427,-80.212111,32,7,32.5,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2749,Wet,Miami,Bay,BNP,2012-8-4-6-25.427,25.427,-80.212111,32,7,32.5,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2750,Wet,Miami,Bay,BNP,2012-9-16-1-25.427,25.427,-80.212111,NA,7,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2751,Wet,Miami,Bay,BNP,2012-9-16-2-25.427,25.427,-80.212111,NA,7,37,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2752,Wet,Miami,Bay,BNP,2012-9-16-3-25.427,25.427,-80.212111,NA,7,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,Wet,Miami,Bay,BNP,2012-9-16-4-25.427,25.427,-80.212111,NA,7,35,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2754,Wet,Miami,Bay,BNP,2012-9-16-5-25.427,25.427,-80.212111,NA,8,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2755,Wet,Miami,Bay,BNP,2012-9-16-6-25.427,25.427,-80.212111,NA,8,35,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2756,Wet,Miami,Bay,BNP,2013-10-12-1-25.654,25.654,-80.169,28,8,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2757,Wet,Miami,Bay,BNP,2013-10-12-2-25.654,25.654,-80.169,28,8,35,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2758,Wet,Miami,Bay,BNP,2013-10-12-3-25.654,25.654,-80.169,31,8,33,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2759,Wet,Miami,Bay,BNP,2013-10-12-4-25.654,25.654,-80.169,31,8,33,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2760,Wet,Miami,Bay,BNP,2013-10-12-5-25.654,25.654,-80.169,29,7,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2761,Wet,Miami,Bay,BNP,2013-10-12-6-25.654,25.654,-80.169,29,7,30,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2762,Wet,Miami,Bay,BNP,2013-6-21-1-25.427,25.427,-80.212111,31,7,34,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2763,Wet,Miami,Bay,BNP,2013-6-21-2-25.427,25.427,-80.212111,31,7,34,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2764,Wet,Miami,Bay,BNP,2013-6-21-3-25.427,25.427,-80.212111,30,7,34,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2765,Wet,Miami,Bay,BNP,2013-6-21-4-25.427,25.427,-80.212111,30,7,34,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766,Wet,Miami,Bay,BNP,2013-6-21-5-25.427,25.427,-80.212111,30,7,34,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2767,Wet,Miami,Bay,BNP,2013-6-7-1-25.638,25.638,-80.175,28,7,33,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2768,Wet,Miami,Bay,BNP,2013-6-7-2-25.638,25.638,-80.175,28,7,33,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769,Wet,Miami,Bay,BNP,2013-6-7-3-25.638,25.638,-80.175,28,7,32,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2770,Wet,Miami,Bay,BNP,2013-6-7-4-25.638,25.638,-80.175,28,7,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,Wet,Miami,Bay,BNP,2013-6-7-5-25.638,25.638,-80.175,29,7,30,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2772,Wet,Miami,Bay,BNP,2013-6-7-6-25.638,25.638,-80.175,29,7,30,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2773,Wet,Miami,Bay,BNP,2013-8-30-1-25.597,25.597,-80.164,30,7,35,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2774,Wet,Miami,Bay,BNP,2013-8-30-2-25.597,25.597,-80.164,30,7,35,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2775,Wet,Miami,Bay,BNP,2013-8-30-3-25.597,25.597,-80.164,30,10,33,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2776,Wet,Miami,Bay,BNP,2013-8-30-4-25.597,25.597,-80.164,30,10,33,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2777,Wet,Miami,Bay,BNP,2013-9-15-1-25.427,25.427,-80.212111,NA,8,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2778,Wet,Miami,Bay,BNP,2013-9-15-2-25.427,25.427,-80.212111,NA,8,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,Wet,Miami,Bay,BNP,2013-9-15-3-25.427,25.427,-80.212111,NA,8,33,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2780,Wet,Miami,Bay,BNP,2013-9-15-4-25.427,25.427,-80.212111,NA,8,33,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2781,Wet,Miami,Bay,BNP,2013-9-15-5-25.427,25.427,-80.212111,NA,8,33,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2782,Wet,Miami,Bay,BNP,2013-9-15-6-25.427,25.427,-80.212111,NA,8,33,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2783,Wet,Miami,Bay,BNP,2013-9-27-1-25.588467,25.588467,-80.162633,30,8,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784,Wet,Miami,Bay,BNP,2013-9-27-2-25.588467,25.588467,-80.162633,30,8,32,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2785,Wet,Miami,Bay,BNP,2013-9-27-3-25.588467,25.588467,-80.162633,30,7,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,Wet,Miami,Bay,BNP,2013-9-27-4-25.588467,25.588467,-80.162633,30,7,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787,Wet,Miami,Bay,BNP,2014-10-10-1-25.597333,25.597333,-80.164167,28,NA,35,NA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2788,Wet,Miami,Bay,BNP,2014-10-10-2-25.597333,25.597333,-80.164167,28,NA,35,NA,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
2789,Wet,Miami,Bay,BNP,2014-10-10-3-25.597333,25.597333,-80.164167,28,NA,35,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2790,Wet,Miami,Bay,BNP,2014-10-12-1-25.62155,25.62155,-80.17875,29,NA,35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2791,Wet,Miami,Bay,BNP,2014-10-12-2-25.62155,25.62155,-80.17875,29,NA,35,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2792,Wet,Miami,Bay,BNP,2014-10-12-3-25.62155,25.62155,-80.17875,28,NA,34,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2793,Wet,Miami,Bay,BNP,2014-10-12-4-25.62155,25.62155,-80.17875,28,NA,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,Wet,Miami,Bay,BNP,2014-10-12-5-25.62155,25.62155,-80.17875,29,NA,35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795,Wet,Miami,Bay,BNP,2014-10-12-6-25.62155,25.62155,-80.17875,29,NA,35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796,Wet,Miami,Bay,BNP,2014-10-28-1a-25.5929,25.5929,-80.161183,29,7,NA,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2797,Wet,Miami,Bay,BNP,2014-10-28-1b-25.593267,25.593267,-80.164383,26,8,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2798,Wet,Miami,Bay,BNP,2014-10-28-2a-25.5929,25.5929,-80.161183,29,7,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2799,Wet,Miami,Bay,BNP,2014-10-28-2b-25.593267,25.593267,-80.164383,26,8,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
